2017-09-18 04:30	1317.061	1317.952	1316.898	1317.861	30
2017-09-18 05:00	1317.862	1318.351	1317.219	1317.472	30
2017-09-18 05:30	1317.472	1318.292	1317.358	1317.941	30
2017-09-18 06:00	1317.931	1318.058	1315.788	1316.268	30
2017-09-18 06:30	1316.268	1316.468	1314.661	1315.081	30
2017-09-18 07:00	1315.069	1316.431	1314.959	1316.111	30
2017-09-18 07:30	1316.111	1316.212	1313.908	1314.011	30
2017-09-18 08:00	1313.908	1314.741	1312.379	1314.578	30
2017-09-18 08:30	1314.568	1315.849	1314.201	1315.361	30
2017-09-18 09:00	1315.391	1316.009	1313.858	1314.288	30
2017-09-18 09:30	1314.352	1315.789	1313.779	1314.629	30
2017-09-18 10:00	1314.629	1315.162	1314.311	1314.391	30
2017-09-18 10:30	1314.401	1315.609	1314.009	1315.422	30
2017-09-18 11:00	1315.421	1315.851	1314.578	1315.661	30
2017-09-18 11:30	1315.658	1315.658	1312.981	1313.278	30
2017-09-18 12:00	1313.261	1313.322	1311.778	1311.979	30
2017-09-18 12:30	1311.962	1312.502	1311.078	1311.822	30
2017-09-18 13:00	1311.801	1312.291	1310.212	1311.871	30
2017-09-18 13:30	1311.881	1312.482	1310.651	1312.381	30
2017-09-18 14:00	1312.348	1312.802	1310.748	1310.851	30
2017-09-18 14:30	1310.922	1311.341	1308.438	1308.571	30
2017-09-18 15:00	1308.608	1309.541	1306.669	1307.482	30
2017-09-18 15:30	1307.532	1308.702	1307.091	1307.871	30
2017-09-18 16:00	1307.891	1308.142	1306.222	1306.752	30
2017-09-18 16:30	1306.762	1307.412	1305.358	1306.641	30
2017-09-18 17:00	1306.681	1307.672	1306.418	1307.132	30
2017-09-18 17:30	1307.121	1307.212	1305.582	1305.631	30
2017-09-18 18:00	1305.632	1306.678	1304.602	1306.628	30
2017-09-18 18:30	1306.628	1308.351	1306.091	1306.802	30
2017-09-18 19:00	1306.802	1308.119	1306.768	1306.901	30
2017-09-18 19:30	1306.922	1308.892	1306.531	1308.372	30
2017-09-18 20:00	1308.368	1308.472	1307.528	1307.632	30
2017-09-18 20:30	1307.632	1307.942	1306.378	1306.378	30
2017-09-18 22:00	1306.178	1308.322	1306.178	1307.852	30
2017-09-18 22:30	1307.851	1308.352	1307.751	1307.902	30
2017-09-18 23:00	1307.902	1309.202	1307.888	1308.842	30
2017-09-18 23:30	1308.841	1309.032	1308.068	1308.848	30
2017-09-19 00:00	1308.848	1309.321	1308.428	1309.128	30
2017-09-19 00:30	1309.132	1309.371	1308.522	1308.721	30
2017-09-19 01:00	1308.722	1309.309	1308.571	1309.231	30
2017-09-19 01:30	1309.231	1309.251	1306.468	1306.878	30
2017-09-19 02:00	1306.878	1307.232	1306.261	1306.729	30
2017-09-19 02:30	1306.729	1307.362	1306.281	1307.261	30
2017-09-19 03:00	1307.261	1309.792	1307.261	1308.429	30
2017-09-19 03:30	1308.429	1309.042	1308.429	1308.959	30
2017-09-19 04:00	1308.959	1308.959	1307.819	1307.951	30
2017-09-19 04:30	1307.961	1308.261	1306.582	1307.211	30
2017-09-19 05:00	1307.212	1307.852	1306.291	1306.581	30
2017-09-19 05:30	1306.571	1307.351	1306.329	1307.122	30
2017-09-19 06:00	1307.122	1308.909	1306.861	1308.561	30
2017-09-19 06:30	1308.572	1308.801	1307.311	1307.641	30
2017-09-19 07:00	1307.721	1307.848	1306.791	1307.492	30
2017-09-19 07:30	1307.491	1309.738	1306.992	1309.502	30
2017-09-19 08:00	1309.448	1309.449	1308.021	1308.788	30
2017-09-19 08:30	1308.788	1308.889	1307.198	1308.691	30
2017-09-19 09:00	1308.691	1308.751	1307.721	1308.719	30
2017-09-19 09:30	1308.719	1309.092	1307.999	1308.052	30
